COD_DPTO,COD_MUNIC,ANO,total_nacimientos,edad_materna_promedio,pct_madres_adolescentes,pct_madres_solteras,pct_educacion_baja,pct_prematuros,pct_bajo_peso,pct_apgar_bajo,apgar_bajo_promedio,pct_partos_multiples,pct_cesareas,t_ges_promedio,num_instituciones,pct_instituciones_publicas,instituciones_per_1000nac,atenciones_per_nacimiento,urgencias_per_nacimiento,consultas_per_nacimiento,procedimientos_per_nacimiento,pct_urgencias,pct_sin_seguridad,pct_regimen_subsidiado,pct_multiparidad,consultas_promedio,pct_consultas_insuficientes,pct_sin_control_prenatal,tasa_mortalidad_neonatal,tasa_mortalidad_fetal,defunciones_fetales,presion_obstetrica,total_defunciones,pct_mortalidad_evitable,pct_embarazos_alto_riesgo,indice_fragilidad_sistema
50,110,2020,56,24.5,28.57142857142857,53.57142857142857,73.21428571428571,98.21428571428571,28.57142857142857,0.0,0.0,0.0,0.0,3.9464285714285716,2.0,0.0,35.714285714285715,12.696428571428571,0.2857142857142857,1.0714285714285714,0.4107142857142857,2.250351617440225,0.0,51.78571428571429,19.642857142857142,4.5,35.714285714285715,8.928571428571429,0.0,0.0,0.0,17.857142857142858,1.0,100.0,98.21428571428571,58.54591836734694
50,110,2021,58,24.586206896551722,17.24137931034483,55.172413793103445,53.44827586206896,100.0,39.6551724137931,1.7241379310344827,0.0,0.0,0.0,3.8620689655172415,2.0,0.0,34.48275862068965,7.568965517241379,0.15517241379310345,0.9482758620689655,0.603448275862069,2.050113895216401,1.7241379310344827,46.55172413793103,13.793103448275861,4.879310344827586,27.586206896551722,5.172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31.95812807881773
50,110,2022,34,24.058823529411764,23.52941176470588,64.70588235294117,64.70588235294117,100.0,41.17647058823529,0.0,0.0,0.0,0.0,3.823529411764706,2.0,0.0,58.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,55.88235294117647,29.411764705882355,3.303030303030303,55.88235294117647,23.52941176470588,0.0,29.41176470588235,1.0,29.41176470588235,1.0,100.0,100.0,63.34033613445378
50,110,2023,16,27.0,25.0,87.5,68.75,100.0,18.75,0.0,0.0,0.0,0.0,4.0,2.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,43.75,3.5,43.75,12.5,0.0,62.5,1.0,62.5,1.0,100.0,100.0,59.598214285714285
50,110,2024,11,24.272727272727273,27.27272727272727,27.27272727272727,45.45454545454545,90.9090909090909,27.27272727272727,9.090909090909092,0.0,0.0,0.0,4.0,2.0,0.0,181.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,54.54545454545454,18.181818181818183,4.2727272727272725,27.27272727272727,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,90.9090909090909,29.87012987012987
50,124,2020,16,25.125,0.0,43.75,50.0,100.0,25.0,0.0,0.0,0.0,0.0,3.9375,0.0,0.0,0.0,24.6875,1.25,2.4375,0.6875,5.063291139240507,0.0,75.0,31.25,4.125,31.25,6.25,0.0,62.5,1.0,62.5,1.0,100.0,100.0,57.8125
50,124,2021,17,23.470588235294116,41.17647058823529,52.94117647058824,41.17647058823529,100.0,58.82352941176471,5.88235294117647,0.0,0.0,0.0,3.823529411764706,0.0,0.0,0.0,12.705882352941176,0.9411764705882353,1.8235294117647058,0.8235294117647058,7.4074074074074066,0.0,76.47058823529412,11.76470588235294,4.823529411764706,35.294117647058826,5.88235294117647,0.0,117.6470588235294,2.0,117.6470588235294,2.0,100.0,100.0,58.82352941176471
50,124,2022,11,26.09090909090909,18.181818181818183,63.63636363636363,54.54545454545454,100.0,36.36363636363637,9.090909090909092,0.0,0.0,0.0,3.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636363636363,9.090909090909092,3.727272727272727,45.45454545454545,9.090909090909092,0.0,90.9090909090909,1.0,181.8181818181818,2.0,50.0,100.0,48.86363636363636
50,124,2023,14,25.928571428571427,21.428571428571427,50.0,57.14285714285714,100.0,35.714285714285715,0.0,0.0,0.0,0.0,3.9285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,35.714285714285715,4.785714285714286,42.857142857142854,14.285714285714285,0.0,71.42857142857143,1.0,71.42857142857143,1.0,100.0,100.0,60.714285714285715
50,124,2024,17,22.0,29.411764705882355,52.94117647058824,58.82352941176471,100.0,41.17647058823529,0.0,0.0,0.0,0.0,3.9411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.47058823529412,17.647058823529413,4.117647058823529,47.05882352941176,0.0,0.0,58.8235294117647,1.0,58.8235294117647,1.0,100.0,100.0,61.76470588235294
50,150,2020,27,26.444444444444443,11.11111111111111,62.96296296296296,62.96296296296296,100.0,25.925925925925924,7.4074074074074066,0.0,0.0,0.0,3.962962962962963,2.0,83.33333333333334,74.07407407407408,116.07407407407408,1.2222222222222223,2.814814814814815,2.925925925925926,1.052967453733248,0.0,48.148148148148145,14.814814814814813,6.148148148148148,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.132275132275133
50,150,2021,22,27.454545454545453,4.545454545454546,72.72727272727273,54.54545454545454,100.0,27.27272727272727,9.090909090909092,0.0,0.0,0.0,3.8636363636363638,2.0,83.33333333333334,90.9090909090909,59.04545454545455,1.7727272727272727,4.409090909090909,2.409090909090909,3.0023094688221708,0.0,63.63636363636363,9.090909090909092,6.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.025974025974026
50,150,2022,13,23.153846153846153,23.076923076923077,46.15384615384615,69.23076923076923,100.0,38.46153846153847,0.0,0.0,0.0,0.0,3.923076923076923,2.0,83.33333333333334,153.84615384615387,0.0,0.0,0.0,0.0,0.0,0.0,69.23076923076923,7.6923076923076925,4.769230769230769,23.076923076923077,7.6923076923076925,0.0,76.92307692307693,1.0,76.92307692307693,1.0,100.0,100.0,54.120879120879124
50,223,2020,14,28.428571428571427,7.142857142857142,50.0,50.0,100.0,28.57142857142857,0.0,0.0,0.0,0.0,3.9285714285714284,1.0,100.0,71.42857142857143,45.357142857142854,1.4285714285714286,6.928571428571429,1.7857142857142858,3.149606299212598,0.0,64.28571428571429,14.285714285714285,6.142857142857143,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.806122448979593
50,226,2020,64,25.515625,15.625,56.25,51.5625,100.0,26.5625,1.5625,0.0,0.0,0.0,3.921875,9.0,0.0,140.625,41.796875,0.46875,2.609375,1.578125,1.1214953271028036,0.0,59.375,17.1875,4.671875,28.125,6.25,0.0,15.625,1.0,15.625,1.0,100.0,100.0,55.52455357142857
50,226,2021,48,25.4375,12.5,50.0,54.166666666666664,95.83333333333334,18.75,2.083333333333333,0.0,0.0,0.0,3.9583333333333335,9.0,0.0,187.5,27.3125,0.3333333333333333,2.5416666666666665,1.4583333333333333,1.2204424103737606,0.0,37.5,31.25,3.5869565217391304,39.58333333333333,22.916666666666664,20.833333333333332,20.833333333333332,1.0,41.666666666666664,2.0,100.0,95.83333333333334,57.88690476190476
50,226,2022,42,26.166666666666668,7.142857142857142,52.38095238095239,42.857142857142854,97.61904761904762,23.809523809523807,4.761904761904762,0.0,0.0,0.0,3.9523809523809526,9.0,0.0,214.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,47.61904761904761,38.095238095238095,3.761904761904762,52.38095238095239,16.666666666666664,0.0,47.61904761904761,2.0,47.61904761904761,2.0,100.0,97.61904761904762,60.79931972789116
50,226,2023,32,25.75,18.75,59.375,50.0,100.0,34.375,3.125,0.0,0.0,0.0,3.78125,9.0,0.0,281.25,0.0,0.0,0.0,0.0,0.0,0.0,62.5,12.5,4.75,31.25,6.25,0.0,31.25,1.0,31.25,1.0,100.0,100.0,54.79910714285714
50,226,2024,21,25.571428571428573,9.523809523809524,61.904761904761905,47.61904761904761,100.0,42.857142857142854,0.0,0.0,0.0,0.0,3.9047619047619047,9.0,0.0,428.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0,61.904761904761905,19.047619047619047,5.238095238095238,28.57142857142857,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.551020408163264
50,251,2020,18,25.055555555555557,16.666666666666664,77.77777777777779,50.0,88.88888888888889,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,27.72222222222222,0.3888888888888889,2.9444444444444446,0.6666666666666666,1.402805611222445,0.0,94.44444444444444,22.22222222222222,4.294117647058823,38.88888888888889,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,34.72222222222222
50,251,2021,19,24.105263157894736,31.57894736842105,73.68421052631578,57.89473684210527,94.73684210526315,26.31578947368421,5.263157894736842,0.0,0.0,0.0,3.8421052631578947,0.0,0.0,0.0,35.473684210526315,0.5263157894736842,2.1578947368421053,0.8947368421052632,1.483679525222552,0.0,84.21052631578947,21.052631578947366,3.6666666666666665,36.84210526315789,5.263157894736842,0.0,0.0,0.0,52.63157894736842,1.0,0.0,94.73684210526315,34.21052631578947
50,251,2022,14,25.928571428571427,14.285714285714285,71.42857142857143,50.0,100.0,42.857142857142854,0.0,0.0,0.0,0.0,3.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,14.285714285714285,3.5714285714285716,42.857142857142854,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.714285714285715
50,270,2020,22,25.40909090909091,18.181818181818183,31.818181818181817,59.09090909090909,86.36363636363636,22.727272727272727,4.545454545454546,0.0,0.0,0.0,4.181818181818182,2.0,50.0,90.9090909090909,20.181818181818183,0.4090909090909091,2.5,1.5454545454545454,2.027027027027027,0.0,95.45454545454545,18.181818181818183,5.2105263157894735,18.181818181818183,13.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,86.36363636363636,28.571428571428573
50,270,2021,14,26.642857142857142,14.285714285714285,57.14285714285714,71.42857142857143,85.71428571428571,14.285714285714285,21.428571428571427,0.0,0.0,0.0,4.071428571428571,2.0,50.0,142.85714285714286,36.714285714285715,1.3571428571428572,4.214285714285714,2.357142857142857,3.6964980544747084,0.0,85.71428571428571,28.57142857142857,5.230769230769231,21.428571428571427,21.428571428571427,71.42857142857143,0.0,0.0,71.42857142857143,1.0,100.0,85.71428571428571,53.826530612244895
50,287,2020,12,27.833333333333332,25.0,50.0,75.0,83.33333333333334,41.66666666666667,0.0,0.0,0.0,0.0,4.333333333333333,5.0,20.0,416.6666666666667,182.41666666666666,1.6666666666666667,10.0,5.416666666666667,0.9136592051164915,0.0,91.66666666666666,16.666666666666664,5.6,16.666666666666664,25.0,0.0,0.0,0.0,83.33333333333333,1.0,0.0,83.33333333333334,24.70238095238095
50,287,2021,13,28.923076923076923,7.6923076923076925,76.92307692307693,46.15384615384615,100.0,15.384615384615385,0.0,0.0,0.0,0.0,3.8461538461538463,5.0,20.0,384.61538461538464,117.92307692307692,0.7692307692307693,7.076923076923077,4.153846153846154,0.6523157208088715,0.0,92.3076923076923,30.76923076923077,7.384615384615385,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.802197802197803
50,313,2020,2802,25.008565310492504,21.948608137044967,53.81870092790864,34.90364025695932,99.46466809421841,26.76659528907923,1.2491077801570307,0.005710206995003569,1.284796573875803,0.28551034975017847,3.8640256959314776,69.0,9.859154929577464,24.62526766595289,2.6898643825838686,0.011063526052819414,0.018201284796573874,0.03497501784439686,0.4113042324532307,2.0342612419700217,74.44682369735904,11.241970021413277,4.980679785330948,23.94718058529622,6.566738044254104,4.996431120628123,34.97501784439686,98.0,41.39900071377588,116.0,94.82758620689656,99.46466809421841,54.93841485497691
50,313,2021,3030,24.879537953795378,21.584158415841586,50.72607260726073,33.43234323432343,99.37293729372936,25.742574257425744,1.782178217821782,0.006930693069306931,1.419141914191419,0.19801980198019803,3.8425742574257424,69.0,9.859154929577464,22.77227722772277,2.5221122112211223,0.01617161716171617,0.0297029702970297,0.036963696369636964,0.6411934048678357,1.7161716171617163,79.07590759075907,9.834983498349835,4.924397490921096,25.247524752475247,4.884488448844884,2.6402640264026402,12.21122112211221,37.0,15.181518151815181,46.0,95.65217391304348,99.43894389438944,55.40997888608737
50,313,2022,2845,25.172231985940247,20.24604569420035,62.49560632688927,33.9543057996485,99.61335676625659,29.103690685413003,2.0035149384885766,0.00632688927943761,1.7223198594024607,0.1054481546572935,3.8172231985940246,69.0,9.859154929577464,24.253075571177504,0.0,0.0,0.0,0.0,0.0,1.265377855887522,75.92267135325132,11.247803163444638,4.852021089630932,23.72583479789104,5.694200351493849,4.569420035149385,13.35676625659051,38.0,18.27768014059754,52.0,90.38461538461539,99.64850615114236,53.58410262847873
50,313,2023,2408,25.28488372093023,20.141196013289036,64.6594684385382,39.119601328903656,99.54318936877077,28.77906976744186,0.6229235880398671,0.005813953488372093,1.1212624584717608,0.16611295681063123,3.8243355481727574,69.0,9.859154929577464,28.654485049833887,0.0,0.0,0.0,0.0,0.0,0.6644518272425249,73.38039867109634,9.717607973421927,4.9327242524916945,25.20764119601329,6.021594684385382,4.568106312292359,9.551495016611296,23.0,14.534883720930232,35.0,97.14285714285714,99.54318936877077,55.44672520170859
50,313,2024,2182,25.45325389550871,18.698441796516956,62.46562786434464,32.17231897341888,99.8166819431714,27.176901924839598,0.687442713107241,0.005041246562786435,1.2832263978001834,0.13748854262144822,3.7933088909257564,69.0,9.859154929577464,31.622364802933088,0.0,0.0,0.0,0.0,0.0,0.32080659945004586,75.57286892758937,10.678276810265812,4.8845096241979835,26.12282309807516,5.5912007332722276,2.749770852428964,10.999083409715857,24.0,15.123739688359304,33.0,90.9090909090909,99.8166819431714,53.99936910019403
50,318,2020,14,27.0,14.285714285714285,57.14285714285714,92.85714285714286,92.85714285714286,14.285714285714285,7.142857142857142,0.0,0.0,0.0,4.142857142857143,7.0,14.285714285714285,500.0,114.85714285714286,0.9285714285714286,5.214285714285714,3.9285714285714284,0.808457711442786,0.0,71.42857142857143,14.285714285714285,5.384615384615385,21.428571428571427,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,92.85714285714286,25.0
50,318,2023,10,27.0,20.0,60.0,70.0,100.0,20.0,0.0,0.0,0.0,0.0,4.0,7.0,14.285714285714285,700.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,30.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.5
50,318,2024,13,27.384615384615383,0.0,38.46153846153847,30.76923076923077,92.3076923076923,23.076923076923077,0.0,0.0,0.0,0.0,3.923076923076923,7.0,14.285714285714285,538.4615384615385,0.0,0.0,0.0,0.0,0.0,0.0,69.23076923076923,0.0,5.769230769230769,15.384615384615385,7.6923076923076925,0.0,76.92307692307693,1.0,76.92307692307693,1.0,100.0,92.3076923076923,48.07692307692308
50,325,2020,103,23.310679611650485,31.06796116504854,62.13592233009708,67.96116504854369,61.165048543689316,23.300970873786408,5.825242718446602,0.0,0.0,0.0,4.650485436893204,1.0,0.0,9.70873786407767,7.349514563106796,0.05825242718446602,0.42718446601941745,0.2621359223300971,0.7926023778071334,0.0,88.3495145631068,22.330097087378643,1.8923076923076922,49.51456310679612,51.45631067961165,9.70873786407767,29.12621359223301,3.0,48.543689320388346,5.0,80.0,61.165048543689316,57.2746185852982
50,325,2021,110,24.227272727272727,24.545454545454547,69.0909090909091,77.27272727272727,52.72727272727272,16.363636363636363,4.545454545454546,0.0,0.0,0.0,4.790909090909091,1.0,0.0,9.09090909090909,4.7272727272727275,0.09090909090909091,0.3181818181818182,0.2,1.9230769230769231,0.0,93.63636363636364,38.18181818181819,1.4342105263157894,62.727272727272734,57.27272727272727,0.0,18.18181818181818,2.0,18.18181818181818,2.0,50.0,53.63636363636364,53.08441558441558
50,325,2022,118,24.415254237288135,26.27118644067797,70.33898305084746,79.66101694915254,83.05084745762711,27.966101694915253,6.779661016949152,0.00847457627118644,1.694915254237288,0.0,4.1525423728813555,1.0,0.0,8.474576271186441,0.0,0.0,0.0,0.0,0.0,0.0,87.28813559322035,32.20338983050847,1.3983050847457628,88.13559322033898,40.67796610169492,0.0,0.0,0.0,0.0,0.0,0.0,83.89830508474576,46.94309927360774
50,325,2023,52,24.78846153846154,15.384615384615385,61.53846153846154,78.84615384615384,82.6923076923077,30.76923076923077,0.0,0.0,3.8461538461538463,0.0,4.0576923076923075,1.0,0.0,19.230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,86.53846153846155,46.15384615384615,1.6153846153846154,90.38461538461539,30.76923076923077,0.0,19.230769230769234,1.0,19.230769230769234,1.0,100.0,84.61538461538461,72.3901098901099
50,325,2024,64,23.640625,28.125,50.0,75.0,67.1875,26.5625,4.6875,0.03125,4.6875,0.0,4.421875,1.0,0.0,15.625,0.0,0.0,0.0,0.0,0.0,0.0,85.9375,32.8125,1.4262295081967213,81.25,45.3125,0.0,15.625,1.0,31.25,2.0,50.0,75.0,57.645089285714285
50,330,2020,50,24.5,18.0,42.0,72.0,80.0,16.0,4.0,0.02,0.0,0.0,4.38,0.0,0.0,0.0,30.7,0.3,1.18,0.92,0.9771986970684038,0.0,94.0,12.0,4.725,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,29.5
50,330,2021,28,23.785714285714285,21.428571428571427,64.28571428571429,64.28571428571429,78.57142857142857,7.142857142857142,7.142857142857142,0.0,0.0,0.0,4.321428571428571,0.0,0.0,0.0,17.678571428571427,0.39285714285714285,1.3571428571428572,1.0714285714285714,2.2222222222222223,3.571428571428571,92.85714285714286,21.428571428571427,4.130434782608695,28.57142857142857,25.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57142857142857,33.035714285714285
50,330,2022,30,27.666666666666668,13.333333333333334,60.0,50.0,96.66666666666667,46.666666666666664,3.3333333333333335,0.0,0.0,0.0,3.933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,30.0,3.1,60.0,13.333333333333334,33.333333333333336,33.333333333333336,1.0,66.66666666666667,2.0,100.0,96.66666666666667,65.0
50,330,2023,32,26.375,15.625,71.875,65.625,96.875,21.875,0.0,0.0,0.0,0.0,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,15.625,3.8125,46.875,6.25,0.0,0.0,0.0,0.0,0.0,0.0,96.875,36.71875
50,330,2024,26,24.692307692307693,30.76923076923077,38.46153846153847,65.38461538461539,92.3076923076923,42.30769230769231,3.8461538461538463,0.038461538461538464,0.0,0.0,3.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3076923076923,7.6923076923076925,4.923076923076923,23.076923076923077,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,92.3076923076923,30.76923076923077
50,350,2020,92,24.608695652173914,22.82608695652174,66.30434782608695,83.69565217391305,70.65217391304348,19.565217391304348,4.3478260869565215,0.05434782608695652,0.0,0.0,4.467391304347826,2.0,0.0,21.73913043478261,7.673913043478261,0.07608695652173914,0.6739130434782609,0.29347826086956524,0.9915014164305949,0.0,95.65217391304348,23.91304347826087,4.984848484848484,23.91304347826087,30.434782608695656,0.0,0.0,0.0,10.869565217391305,1.0,100.0,70.65217391304348,55.745341614906835
50,350,2021,112,24.991071428571427,21.428571428571427,66.07142857142857,73.21428571428571,79.46428571428571,22.321428571428573,4.464285714285714,0.0,0.0,0.0,4.214285714285714,2.0,0.0,17.857142857142858,4.089285714285714,0.05357142857142857,0.30357142857142855,0.16071428571428573,1.3100436681222707,0.0,95.53571428571429,24.107142857142858,4.677083333333333,34.82142857142857,24.107142857142858,8.928571428571429,26.785714285714285,3.0,35.714285714285715,4.0,100.0,79.46428571428571,58.514030612244895
50,350,2022,63,26.92063492063492,9.523809523809524,79.36507936507937,74.60317460317461,95.23809523809523,22.22222222222222,6.349206349206349,0.031746031746031744,0.0,0.0,3.873015873015873,2.0,0.0,31.746031746031743,0.0,0.0,0.0,0.0,0.0,0.0,92.06349206349206,26.984126984126984,3.5555555555555554,52.38095238095239,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,95.23809523809523,37.755102040816325
50,350,2023,49,26.79591836734694,16.3265306122449,75.51020408163265,69.38775510204081,97.95918367346938,22.448979591836736,4.081632653061225,0.04081632653061224,0.0,0.0,3.9591836734693877,2.0,0.0,40.816326530612244,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.53061224489796,4.918367346938775,26.53061224489796,4.081632653061225,0.0,40.816326530612244,2.0,61.224489795918366,3.0,66.66666666666666,97.95918367346938,47.862001943634596
50,350,2024,41,23.341463414634145,34.146341463414636,48.78048780487805,75.60975609756098,85.36585365853658,24.390243902439025,2.4390243902439024,0.024390243902439025,2.4390243902439024,0.0,4.024390243902439,2.0,0.0,48.78048780487805,0.0,0.0,0.0,0.0,0.0,0.0,95.1219512195122,21.951219512195124,4.175,43.90243902439025,14.634146341463413,0.0,0.0,0.0,0.0,0.0,0.0,87.8048780487805,35.45296167247387
50,370,2020,71,23.901408450704224,29.577464788732392,59.154929577464785,85.91549295774648,77.46478873239437,25.352112676056336,15.492957746478872,0.028169014084507043,0.0,0.0,4.352112676056338,0.0,0.0,0.0,6.52112676056338,0.056338028169014086,0.5211267605633803,0.2676056338028169,0.8639308855291578,0.0,94.36619718309859,15.492957746478872,3.7,45.07042253521127,22.535211267605636,0.0,0.0,0.0,0.0,0.0,0.0,80.28169014084507,36.267605633802816
50,370,2021,92,26.184782608695652,14.130434782608695,58.69565217391305,76.08695652173914,81.52173913043478,29.347826086956523,23.91304347826087,0.021739130434782608,0.0,0.0,4.260869565217392,0.0,0.0,0.0,9.728260869565217,0.021739130434782608,0.34782608695652173,0.32608695652173914,0.22346368715083798,0.0,88.04347826086956,25.0,3.240506329113924,50.0,28.26086956521739,0.0,0.0,0.0,0.0,0.0,0.0,81.52173913043478,37.5
