COD_DPTO,COD_MUNIC,ANO,apgar_bajo_promedio,atenciones_per_nacimiento,consultas_per_nacimiento,consultas_promedio,defunciones_fetales,edad_materna_promedio,indice_fragilidad_sistema,num_instituciones,pct_area_rural,pct_bajo_nivel_educativo,pct_bajo_peso,pct_cesarea,pct_embarazo_multiple,pct_embarazos_alto_riesgo,pct_instituciones_publicas,pct_madres_adolescentes,pct_madres_edad_avanzada,pct_mortalidad_evitable,pct_prematuro,pct_regimen_subsidiado,pct_sin_control_prenatal,pct_sin_seguridad_social,presion_obstetrica,procedimientos_per_nacimiento,tasa_mortalidad_fetal,tasa_mortalidad_neonatal,total_defunciones,total_nacimientos,urgencias_per_nacimiento,edad_materna_categoria,tasa_mortalidad_fetal_categoria,tasa_mortalidad_neonatal_categoria,bajo_peso_categoria,prematuros_categoria,sin_prenatal_categoria,cesareas_categoria,madres_adolescentes_categoria,fragilidad_categoria,presion_obstetrica_categoria
50,251,2020,0.0,500.0,0.3888888888888889,4.294117647058823,0.0,25.05555555555556,0.0,1,0.0555555555555555,0.7222222222222222,0.0,0.0,0.0,88.88888888888889,1.0,0.1666666666666666,0.0555555555555555,0.0,0.8888888888888888,0.9444444444444444,0.0555555555555555,0.0,18.0,0.2777777777777778,0.0,0.0,0.0,18,0.1111111111111111,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,251,2021,0.0526315789473684,500.0,0.2105263157894736,3.6666666666666665,0.0,24.105263157894736,0.0,1,0.1578947368421052,1.0,0.1052631578947368,0.0,0.0,94.73684210526316,1.0,0.3157894736842105,0.0526315789473684,0.0,0.9473684210526316,0.8421052631578947,0.0526315789473684,0.0,19.0,0.2631578947368421,0.0,0.0,1.0,19,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,251,2022,0.0,0.0,0.0,3.571428571428572,0.0,25.928571428571427,0.0,1,0.1428571428571428,1.0,0.0714285714285714,0.0,0.0,100.0,1.0,0.1428571428571428,0.2142857142857142,0.0,1.0,0.8571428571428571,0.2142857142857142,0.0,14.0,0.0,0.0,0.0,0.0,14,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,251,2023,0.0,0.0,0.0,4.333333333333333,1.0,23.666666666666668,0.0,1,0.0,1.0,0.0,0.0,0.0,100.0,1.0,0.1666666666666666,0.0,100.0,1.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,6.0,0.0,166.66666666666666,0.0,0.0,6,0.0,Jóvenes (bajo riesgo),🔴 Crítico,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,251,2024,0.0,0.0,0.0,0.6666666666666666,0.0,23.666666666666668,0.0,1,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,100.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,3.0,0.0,0.0,0.0,0.0,3,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,270,2020,0.0454545454545454,500.0,0.2272727272727272,5.2105263157894735,0.0,25.40909090909091,0.0,2,0.1818181818181818,0.7727272727272727,0.0454545454545454,0.0,0.0,86.36363636363636,0.5,0.1818181818181818,0.0454545454545454,0.0,0.8636363636363636,0.9545454545454546,0.1363636363636363,0.0,11.0,0.1363636363636363,0.0,0.0,0.0,22,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,270,2021,0.2142857142857142,500.0,0.6428571428571429,5.230769230769231,0.0,26.642857142857142,100.0,2,0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,85.71428571428571,0.5,0.1428571428571428,0.0714285714285714,100.0,0.8571428571428571,0.8571428571428571,0.2142857142857142,0.0,7.0,0.5,0.0,71.42857142857143,1.0,14,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🔴 Crítico (>20‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🔴 Sistema muy frágil,🟢 Baja (buena capacidad)
50,270,2022,0.0,0.0,0.0,5.333333333333333,0.0,22.0,0.0,2,0.0,0.3333333333333333,0.0,0.0,0.0,100.0,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,270,2023,0.0,0.0,0.0,5.428571428571429,1.0,28.428571428571427,0.0,2,0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,85.71428571428571,0.5,0.1428571428571428,0.1428571428571428,100.0,0.8571428571428571,1.0,0.1428571428571428,0.0,3.5,0.0,142.85714285714286,0.0,0.0,7,0.0,Adultas jóvenes (óptimo),🔴 Crítico,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,270,2024,0.0,0.0,0.0,6.333333333333333,0.0,27.0,0.0,2,0.0,0.6666666666666666,0.0,0.0,0.0,100.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,287,2020,0.0,500.0,1.0,5.6,0.0,27.83333333333333,0.0,5,0.25,0.8333333333333334,0.0,0.0,0.0,83.33333333333334,0.2,0.25,0.25,0.0,0.8333333333333334,0.9166666666666666,0.25,0.0,2.4,0.75,0.0,0.0,1.0,12,0.5833333333333334,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,287,2021,0.0,500.0,1.1538461538461535,7.384615384615385,0.0,28.923076923076923,0.0,5,0.0,0.8461538461538461,0.0,0.0,0.0,100.0,0.2,0.0769230769230769,0.2307692307692307,0.0,1.0,0.9230769230769232,0.0,0.0,2.6,0.8461538461538461,0.0,0.0,0.0,13,0.0769230769230769,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,287,2022,0.0,0.0,0.0,6.0,0.0,23.428571428571427,0.0,5,0.1428571428571428,0.7142857142857143,0.0,0.0,0.0,100.0,0.2,0.2857142857142857,0.1428571428571428,0.0,1.0,0.7142857142857143,0.0,0.0,1.4,0.0,0.0,0.0,1.0,7,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,287,2023,0.0,0.0,0.0,4.0,1.0,27.0,0.0,5,0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,100.0,0.2,0.1428571428571428,0.0,100.0,1.0,1.0,0.0,0.0,1.4,0.0,142.85714285714286,0.0,0.0,7,0.0,Adultas jóvenes (óptimo),🔴 Crítico,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,287,2024,0.0,0.0,0.0,7.5,0.0,22.0,0.0,5,0.0,1.0,0.0,0.0,0.0,100.0,0.2,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,313,2020,0.0124910778015703,35.6887937187723,0.002498215560314,4.980679785330948,98.0,25.008565310492504,16.431888465744148,86,0.0007137758743754,0.7765881513204854,0.0510349750178443,0.2758743754461099,0.012847965738758,99.4646680942184,0.0813953488372093,0.2194860813704496,0.0942184154175588,94.82758620689656,0.994646680942184,0.7444682369735903,0.065667380442541,0.0203426124197002,32.58139534883721,0.0060670949321912,34.97501784439686,4.996431120628123,18.0,2802,0.0028551034975017,Adultas jóvenes (óptimo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,313,2021,0.0178217821782178,33.00330033003301,0.0042904290429042,4.924397490921096,37.0,24.879537953795374,9.950106901142512,86,0.0006600660066006,0.8534653465346534,0.0514851485148514,0.263036303630363,0.0141914191419141,99.43894389438944,0.0813953488372093,0.2158415841584158,0.0871287128712871,95.65217391304348,0.9937293729372936,0.7907590759075908,0.0488448844884488,0.0171617161716171,35.23255813953488,0.0066006600660066,12.21122112211221,2.64026402640264,9.0,3030,0.0039603960396039,Jóvenes (bajo riesgo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,313,2022,0.0200351493848857,0.0,0.0,4.852021089630932,38.0,25.172231985940247,15.429981595310547,86,0.0010544815465729,0.8657293497363796,0.0678383128295254,0.2492091388400703,0.0172231985940246,99.64850615114236,0.0813953488372093,0.2024604569420035,0.0871704745166959,90.3846153846154,0.996133567662566,0.7592267135325131,0.0569420035149384,0.0126537785588752,33.08139534883721,0.0,13.35676625659051,4.569420035149385,14.0,2845,0.0,Adultas jóvenes (óptimo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,313,2023,0.0062292358803986,0.0,0.0,4.932724252491695,23.0,25.28488372093023,11.57811178691303,86,0.0012458471760797,0.8372093023255814,0.063953488372093,0.2562292358803987,0.0112126245847176,99.54318936877075,0.0813953488372093,0.2014119601328903,0.0996677740863787,97.14285714285714,0.9954318936877076,0.7338039867109635,0.0602159468438538,0.0066445182724252,28.0,0.0,9.551495016611296,4.568106312292359,12.0,2408,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,313,2024,0.0068744271310724,0.0,0.0,4.884509624197984,24.0,25.45325389550871,5.89807900657859,86,0.0004582951420714,0.8263061411549038,0.0582034830430797,0.2818515123739688,0.0128322639780018,99.8166819431714,0.0813953488372093,0.1869844179651695,0.0971585701191567,90.9090909090909,0.998166819431714,0.7557286892758937,0.0559120073327222,0.0032080659945004,25.37209302325581,0.0,10.999083409715857,2.749770852428964,9.0,2182,0.0,Adultas jóvenes (óptimo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,318,2020,0.0714285714285714,500.0,0.7142857142857143,5.384615384615385,0.0,27.0,0.0,7,0.0714285714285714,0.9285714285714286,0.0,0.0,0.0,92.85714285714286,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.0,0.9285714285714286,0.7142857142857143,0.0714285714285714,0.0,2.0,1.1428571428571428,0.0,0.0,0.0,14,0.0714285714285714,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,318,2021,0.1111111111111111,500.0,1.3333333333333333,5.555555555555555,0.0,29.77777777777778,0.0,7,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,100.0,0.1428571428571428,0.1111111111111111,0.2222222222222222,0.0,1.0,0.3333333333333333,0.1111111111111111,0.0,1.2857142857142858,0.5555555555555556,0.0,0.0,0.0,9,0.1111111111111111,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,318,2022,0.1428571428571428,0.0,0.0,5.571428571428571,0.0,25.571428571428573,0.0,7,0.1428571428571428,0.7142857142857143,0.0,0.0,0.0,100.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,1.0,0.7142857142857143,0.1428571428571428,0.0,1.0,0.0,0.0,0.0,1.0,7,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,318,2023,0.0,0.0,0.0,5.1,0.0,27.0,0.0,7,0.1,0.8,0.0,0.0,0.0,100.0,0.1428571428571428,0.2,0.3,0.0,1.0,0.8,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,10,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,318,2024,0.0,0.0,0.0,5.769230769230769,1.0,27.384615384615383,0.0,7,0.0,0.5384615384615384,0.0769230769230769,0.0,0.0,92.3076923076923,0.1428571428571428,0.0,0.0769230769230769,100.0,0.9230769230769232,0.6923076923076923,0.0769230769230769,0.0,1.8571428571428568,0.0,76.92307692307693,0.0,0.0,13,0.0,Adultas jóvenes (óptimo),🔴 Crítico,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,325,2020,0.058252427184466,500.0,0.087378640776699,1.892307692307692,3.0,23.310679611650485,100.0,3,0.4466019417475728,0.8640776699029126,0.0388349514563106,0.0,0.0,61.16504854368932,0.6666666666666666,0.3106796116504854,0.0776699029126213,80.0,0.6116504854368932,0.883495145631068,0.5145631067961165,0.0,34.333333333333336,0.058252427184466,29.12621359223301,9.70873786407767,2.0,103,0.0194174757281553,Jóvenes (bajo riesgo),🟠 Alto,🟡 Moderado (5-10‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🔴 Sistema muy frágil,🟠 Alta
50,325,2021,0.0454545454545454,500.0,0.0727272727272727,1.4342105263157894,2.0,24.227272727272727,0.0,3,0.5727272727272728,0.9272727272727272,0.0272727272727272,0.0,0.0,53.63636363636364,0.6666666666666666,0.2454545454545454,0.0818181818181818,50.0,0.5272727272727272,0.9363636363636364,0.5727272727272728,0.0,36.66666666666666,0.0818181818181818,18.18181818181818,0.0,0.0,110,0.0,Jóvenes (bajo riesgo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,325,2022,0.0677966101694915,0.0,0.0,1.3983050847457628,0.0,24.41525423728813,0.0,3,0.4576271186440678,0.9322033898305084,0.1016949152542373,0.0,0.0169491525423728,83.89830508474576,0.6666666666666666,0.2627118644067797,0.1016949152542373,0.0,0.8305084745762712,0.8728813559322034,0.4067796610169492,0.0,39.333333333333336,0.0,0.0,0.0,0.0,118,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,325,2023,0.0,0.0,0.0,1.6153846153846154,1.0,24.78846153846154,0.0,3,0.3461538461538461,0.903846153846154,0.1153846153846153,0.0,0.0384615384615384,84.61538461538461,0.6666666666666666,0.1538461538461538,0.0384615384615384,100.0,0.8269230769230769,0.8653846153846154,0.3076923076923077,0.0,17.333333333333332,0.0,19.230769230769237,0.0,0.0,52,0.0,Jóvenes (bajo riesgo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,325,2024,0.046875,0.0,0.0,1.4262295081967211,1.0,23.640625,0.0,3,0.421875,0.84375,0.0625,0.0,0.0,75.0,0.6666666666666666,0.28125,0.0625,50.0,0.671875,0.859375,0.453125,0.046875,21.33333333333333,0.0,15.625,0.0,1.0,64,0.0,Jóvenes (bajo riesgo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,330,2020,0.04,500.0,0.12,4.725,0.0,24.5,0.0,1,0.24,0.9,0.0,0.0,0.0,80.0,1.0,0.18,0.02,0.0,0.8,0.94,0.2,0.0,50.0,0.2,0.0,0.0,0.0,50,0.06,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🔴 Muy alta (saturación)
50,330,2021,0.0714285714285714,500.0,0.2142857142857142,4.130434782608695,0.0,23.785714285714285,0.0,1,0.3214285714285714,0.9285714285714286,0.0,0.0,0.0,78.57142857142857,1.0,0.2142857142857142,0.0357142857142857,0.0,0.7857142857142857,0.9285714285714286,0.25,0.0357142857142857,28.0,0.2142857142857142,0.0,0.0,0.0,28,0.0714285714285714,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,330,2022,0.0333333333333333,0.0,0.0,3.1,1.0,27.666666666666668,100.0,1,0.2,0.8666666666666667,0.0,0.0,0.0,96.66666666666669,1.0,0.1333333333333333,0.1666666666666666,100.0,0.9666666666666668,0.9,0.1333333333333333,0.0,30.0,0.0,33.333333333333336,33.333333333333336,1.0,30,0.0,Adultas jóvenes (óptimo),🟠 Alto,🔴 Crítico (>20‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🔴 Sistema muy frágil,🟠 Alta
50,330,2023,0.0,0.0,0.0,3.8125,0.0,26.375,0.0,1,0.0625,0.84375,0.03125,0.0,0.0,96.875,1.0,0.15625,0.15625,0.0,0.96875,0.9375,0.0625,0.0,32.0,0.0,0.0,0.0,0.0,32,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,330,2024,0.0384615384615384,0.0,0.0,4.923076923076923,0.0,24.692307692307693,0.0,1,0.0384615384615384,0.8846153846153846,0.1538461538461538,0.0,0.0,92.3076923076923,1.0,0.3076923076923077,0.1538461538461538,0.0,0.9230769230769232,0.9230769230769232,0.0384615384615384,0.0,26.0,0.0,0.0,0.0,0.0,26,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,350,2020,0.0434782608695652,500.0,0.1195652173913043,4.984848484848484,0.0,24.608695652173918,0.0,4,0.3152173913043478,0.967391304347826,0.0217391304347826,0.0,0.0,70.65217391304348,0.5,0.2282608695652173,0.0869565217391304,100.0,0.7065217391304348,0.9565217391304348,0.3043478260869565,0.0,23.0,0.0543478260869565,0.0,0.0,1.0,92,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,350,2021,0.0446428571428571,500.0,0.0714285714285714,4.677083333333333,3.0,24.991071428571427,0.0,4,0.2053571428571428,0.9732142857142856,0.0357142857142857,0.0,0.0,79.46428571428571,0.5,0.2142857142857142,0.1071428571428571,100.0,0.7946428571428571,0.9553571428571428,0.2410714285714285,0.0,28.0,0.0535714285714285,26.785714285714285,0.0,1.0,112,0.0178571428571428,Jóvenes (bajo riesgo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,350,2022,0.0634920634920634,0.0,0.0,3.555555555555556,0.0,26.92063492063492,0.0,4,0.0952380952380952,0.9206349206349206,0.0317460317460317,0.0,0.0,95.23809523809524,0.5,0.0952380952380952,0.1111111111111111,0.0,0.9523809523809524,0.9206349206349206,0.1904761904761904,0.0,15.75,0.0,0.0,0.0,0.0,63,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,350,2023,0.0408163265306122,0.0,0.0,4.918367346938775,2.0,26.79591836734694,0.0,4,0.0612244897959183,1.0,0.0204081632653061,0.0,0.0,97.95918367346938,0.5,0.1632653061224489,0.1224489795918367,66.66666666666666,0.979591836734694,1.0,0.0408163265306122,0.0,12.25,0.0,40.81632653061224,0.0,1.0,49,0.0,Adultas jóvenes (óptimo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,350,2024,0.024390243902439,0.0,0.0,4.175,0.0,23.341463414634145,0.0,4,0.1219512195121951,1.0,0.0975609756097561,0.0,0.0,87.8048780487805,0.5,0.3414634146341463,0.073170731707317,0.0,0.8536585365853658,0.951219512195122,0.1463414634146341,0.024390243902439,10.25,0.0,0.0,0.0,0.0,41,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,370,2020,0.1549295774647887,500.0,0.0704225352112676,3.7,0.0,23.901408450704224,0.0,2,0.6197183098591549,0.943661971830986,0.028169014084507,0.0,0.0,80.28169014084507,1.0,0.2957746478873239,0.0845070422535211,0.0,0.7746478873239436,0.943661971830986,0.2253521126760563,0.0,35.5,0.0422535211267605,0.0,0.0,0.0,71,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,370,2021,0.2391304347826087,500.0,0.0760869565217391,3.240506329113924,0.0,26.18478260869565,0.0,2,0.2717391304347826,0.9456521739130436,0.0869565217391304,0.0,0.0,81.52173913043478,1.0,0.1413043478260869,0.1195652173913043,0.0,0.8152173913043478,0.8804347826086957,0.2826086956521739,0.0,46.0,0.0869565217391304,0.0,0.0,0.0,92,0.0108695652173913,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,370,2022,0.1875,0.0,0.0,3.425531914893617,0.0,24.5,0.0,2,0.2916666666666667,0.875,0.0208333333333333,0.0,0.0,97.91666666666666,1.0,0.25,0.1041666666666666,0.0,0.9791666666666666,0.75,0.0833333333333333,0.0,24.0,0.0,0.0,0.0,0.0,48,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,370,2023,0.1111111111111111,0.0,0.0,3.4444444444444446,1.0,24.96296296296296,0.0,2,0.4814814814814814,0.8518518518518519,0.0,0.0,0.0,88.88888888888889,1.0,0.1481481481481481,0.1111111111111111,50.0,0.8888888888888888,0.8518518518518519,0.2222222222222222,0.0,13.5,0.0,37.03703703703704,0.0,1.0,27,0.0,Jóvenes (bajo riesgo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,370,2024,0.3666666666666666,0.0,0.0,4.566666666666666,0.0,25.666666666666668,0.0,2,0.5,0.8666666666666667,0.0666666666666666,0.0,0.0,100.0,1.0,0.2666666666666666,0.1,0.0,1.0,0.9333333333333332,0.0666666666666666,0.0,15.0,0.0,0.0,0.0,1.0,30,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
